sentence_id	sentence	sentence_domain	source
bf74adb0f26183324d2cf74f1e2b4e6cc8214ece6de46b8da3f78524e05a3a62	وہ اسکول جا رہی ہے۔		https://www.express.pk
bf80b86112575675b0467db268f5f8e40fb97ba9df2bca7348ff3ba9cf9efbd3	Vadu vanikata nicha.	general	Myself
bf90d9fe0721de3a59ef1c3a4f5e2d7d8775e61b9b753f4ea2c8d8a3e0bb1b97	Uhu mwai ni mchia mbai.	general	Myself
bfa172928dd2ddf90cbd621443498f926daa7ac1ed60d78a52958f8a55e2b8fc	Mghorienyi dalemwa ni Maza raw'o.	general	Myself
bfa3ab7d257e507f0d6bc2c64b3f66cb3fc584f4886c64dd18698dac763b25d2	. خود کو توانائی دیں اور نیک بنائیں۔ 		self
bfb9f537c65505a2916534304024ed5377318b4961cdbe84af0ce9f7627ba0f3	Ozerwa ni ndee ugale, ufume kwa uo mndwawomi umkapagha kila ituku sa ngoma.		self
bfc5651d0cf9ac433de76893e81c352af653cd4a627b50c7566f61619784b7f1	. زندگی کو اپنی مرضی کے مطابق بنائیں اور خوش رہیں۔ 		self
bfcdd41a08ee732f0431e2a071cb57561d6cbc8d265b3abb12c9b9df15a0194a	It is common to dip below freezing in Massachusetts winter		Self Citation
c0220b758f4c1bda5863728ee262f5bfb0e88f1f53c498739820b53bff252403	Aw'a W'ana ndew'ikunde mswara putu.	general	Myself
c0353694976086200beeec9f5409f8b518765e264c0a5696f9fb967ab8010b1d	آج رات میں فلم دیکھوں گا۔		mine
c03b680939dd7a22cfc0cd45a9777a733eed7f3b29fdd31a94fd701117fb9477	Di quale clan parliamo?		Autocitazione 
c03ec757b6d15bba159418829a1dda1f15058e67b744692f74aa3a962575287f	W'edecha mzaw'o vala viduu.	general	Myself
c0638d338d77ac041ddebfe6469651ede532bae28fd32f2a223d0e65f676b65c	Wadadaya machi ghenywa.	general	Myself
c063944fc5ea2a2d3829e530e436e5bdd80d50a667847c50cc1b46edb4d4613e	تاسو چې کله برقي تذکره اخلئ، بايد ځان فاميل کې ثبت کړئ. 	general	ISMAIL ZIAR
c08c4f52e8082309c661970416efc2619c9b4e6a36db38664de4621a4bdf3059	ვკეცე ვცეცე ვერ დავკეცე საქართველოს საოცნებო გზები გრდზელი როგორც ჩვენი მრავალჟამიერი 		me-7 klasis wignidan
c0a43fa49fbf452ed09cbd4ce8f5b87502bf4b2aca5b1c549fab70a5ea9dfcd5	Talk to a human		self citation
c0ae4a4e5160c4fedd54479081fd4904e64378b3565196fc9b9137eb0664c7e5	Machi ghose ghadafuma andu kumw'eri.	general	Myself
c0c743510317e7affc5f31e26a1dd95bb76ae397122bd86c75b4fa578bd032f0	. زندگی کو اپنی مرضی کے مطابق بنائیں۔ 		self
c0d2c46b800406de13e3027397bae1961d4d340c96c1c5920c6cabf9031546f4	Wait, let me check on my pocket. Shoot, I left it at bar.		Grammar spellings.
c0faee0576ac9351d8ec6733f94dd822ec886ed3fd525f72e05c633f063b1c04	Bila lukundo w'andu w'adakabana.	general	Myself
c0fdc23d0b78508c41d6a1794e98c78c93b280a779ebc38c78c4b79ceb36bb7c	Mwai wa mwana waghoka.	general	Myself
c10c4d6b1d6463a9a8329b8d5653047a29277f56e7c301395d11121873e4614e	I need a minute, okay!		self citation
c12e781cd8c05cfab8c989b076ddb06e6df10a3c0763a52026a56c6aefad518c	machine learning		n/a
c14c02a2c1080b5ff48c9be991c4b3dc6feca9517bde9cc9d76b88b5d3db542c	ہم گرمیوں میں سوئمنگ کرتے ہیں.  		self
c1519bb35f8e78d426495cc2ec23024d1beb33f4f8833dd5b33888f20fde9aee	Chaw'uchenyo kwa kubonya nicha.	general	Myself
c1848f742f712435dddb809d30e35eacf8f413a8963f96926678de3634f318da	Wodecha lomba mkulupo.	general	Myself
c1864885c8784e217a3d49c033b89c6cee8d96826a169491a2e0e3402fec31c4	Choo kunyo w'ughanga.	general	Myself
c18e57c34dc4a99ae770dd2cf7357d59d999d3baee7cce45a03a2c12a4537dbf	Could you please bring me some bacon.		Self
c1cf0165c93feeeaa74991f3e449ac11ce029724f3b9de3c18b27dccd9a35dec	جلدی آو۔		Self Citation
c1cf6738a753326ac7087fc6102c934f90a6809c972176cc118a5d5dc7a60189	The carrot cake has two layers, and has walnuts in it.	service_retail	self citation
c1f740a930048a3921e195f69bf43cc9eb9471dbb972e553e915429aee7c7b41	Tra i due litiganti il terzo gode		Proverbio Pubblico
c2090c5c6a8bcbd8b5db11100e815026308a5d94acc95ea095835cb1f15fab34	Naw'ekunda kuoghosha chwakule rapo.	general	Myself
c21c0a355dfa77fdb634b9f165e949ca57d7f028bf858068b1267094e203b998	جو امام حسن ابن علی کی براہ راست اولاد تھے۔		https://ur.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C_%DB%81%D8%AC%D9%88%DB%8C%D8%B1%DB%8C
c23f2e9aff97932a711da0de7aa519ed1c864e50bdcad2197bbe47a9b3ba96cf	Mabamba ghejhoka bei ghose.	general	Myself
c2456bb007d6148315cbd7806772aa4adb10678a9ba9a3e0728ba780424341d5	I hope your break is fully healed now and that you can hobble around		self citation
c25ba1713f7fc2444b527e60d8c13b697eb71e50b45466d6b87a562b49502fec	زما نوم میرویس باور دی. زه د افغان یم؛ اوس په امریکا کې اوسیږم. 	general	زه خپله
c2746ce32cbac9782ce34586485878673d690616da3df4631b6dc1a1cf31c32a	اپنی قمیض پہن لو۔		Self Citation
c27d3dd7a6495a59a3563a21da3ffd2fd573e145a8fe48f820a7729ed756e06d	Wadakora maka ukiuzira w'andu.	service_retail	Myself
c291ca2076625b6b09886ddf181c7c22e903b077eccd83a9fde05e9a413e045a	Wadaghochuiya igodoro jhapo.	general	Myself
c292318d1ac1566044a4f653bb3744b6a180e9cd6f147d61d1a3215da4d53fc5	Hey, teacher. I wanted to ask you. Will you be my girlfriend?		Grammar spellings.
c2baa74018521ec566760d13317d1f3a51985a4a9a8927bcb3a42115875e3e37	ทางมหาวิทยาลัยเองก็ไม่ได้นิ่งนอนใจ		Self Citation
c2cf904451ba1b794a51b08dbf8d9a5052332a320388466af9a7218e689d09a4	Neljanda lause juures jäin ma veidi hätta.	general	I am the author.
c2d7d96601a80345ef9ff8b5c4ec99b748541fae9419d0a96aaedfd4a38c4e2c	Dalomba mnisorie sorie.	general	Myself
c2fa972c230dc4ffcb4745028f27b43c7b187ec1f1f10cf0c67a1a0caa07685d	welcome, how can I help you.		rollplay
c30104fdef27c07a109bd4a81fa3b8bf3e3d7865bc3a6e243cdd02f570053f38	Hello my name  smit i am form surat , gujrat		male
c30d11fc0bbf8f35bd93135a64e6279e15515087db81e1e1af29d7c8c160a9a5	Give me a bet		Me
c3128c902917742e015786dc8b9d8b23d02530641f5a1137424ad61853267e45	W'uli ghopoiswa na mbao.	general	Myself
c35021d48d87491e85f9f5b4674c46b1369a10270a491dc2fe67eef45cd9b003	we travel to the Outer Planes.		System Reference Document 5.1 Creative Commons
c35a10e0866f11144ad6e6679a48abfc3e1e027b4b5ca816613d3c59d068ceab	"The Master's reply was ""Three pounds of flax."""		https://www.cs.cmu.edu/~tilt/principia/body.html
c3748b72a98a146c36f4ef037c50eea78a216d732aa288b16720c6e56d6f4c94	W'aghenyi ni baraka.	general	Myself
c3b0e2d40b5f6ca63e5768e35d1a1b41db9738ce9d35c30acd1e2c4a343774ad	ایک دن دل بھی سرِ دار ہوا دیکھا ہے		Self Citation
c3b4ffbdb8ec97556747461e7f8b568c11e0037bec35c1cce3b82951a4bdea7e	Wadakunda w'iw'oneke kwa w'andu.	general	Myself
c407aa8a4d44d7e94e25c983d8c515b4702c9027158361929fb05123d71079b5	میں نے آج ایک نیا قلم خریدا۔		mine
c414e1873fdf3bd1c8665523cc75303fb32459f0d3c4d4ad40d3fabe8c544298	Sesamo, papavero e Lino		Autocitazione
c427b2c49c12f8afa119675d4e2782b7f65becabd2c62bf67fe0f8c394b9ed9a	Magome ghani si ghake ghangi.	general	Myself
c43c31491712c88d90a42b63e25fb304063122f762e213b1858daa6876793743	. اپنے ارمغان کو برتری دینے کا اہمیت دیں۔ 		self
c4639347547b8838bd6dc947263b06a7151c37d0569f8974e4f30da22a3eb2ae	میرے بھائی نے نیا موبائل خریدا۔		mine
c497a64a6315d78e6bcb389959366cd51ff0aa2ef7c8743ab01d6aaf5aa54b91	im revanth reddy im cm of telangana i love my state. i kill kcr		mkmkm
c4985f18678a861d1ceae5d82a4122a4735a785aa2642f8c49d667a1423466a6	Wodedeka mbogha riw'aw'ie sa kii.	general	Myself
c498983672f5a88ac5093a8d93615c3302cd528e23ce8957225eb6440d54bce5	I confirm. You confirm. We all confirm.	general	self
c508c57b7f75d6e26e9a3f1fc8f3277c9c0d48713cc5eaf404e5961fc387a12e	Transformation ist das natürliche Ergebnis, Erlebnis, Ergießen und Genießen von praktizierter spontaner Selbsttranszendenz.		Self Citation
c5277c27d3c17e046f0792136937e2746a2ec3f0ebf5ce95bb7582bacc64d485	Ok, you don't show up yet. I have to dive in the ocean.		Grammar spellings.
c53599a21e0219a3b8b0d665ee37999b4d8dc4f8bbc1afacf09fff01a31795d5	Wanyue chofi mpaka idima jikanoneka.		self
c54e52e1c86a36fe7aa82a1c458196071377796105f849168572287953edfb45	. اپنی عادات کو بہتر بنائیں اور برائیوں سے بچیں۔ 		self
c58e9e09e07e86008c10ac94f56797c23b48cfe2f1af2853953270375182c843	وہ پرچھائی کر رہا ہے. 		self
c59d7fb514c8ffa3de22b73a104cd2bc59faf001abfd9cdebb8d1db7af21f433	produce about one-third of the world's food, but large farms are prevalent.	agriculture_food	wikipedia
c5bbdb598532beaf2319a6dfbe7ed9d6d0ebd111eeafccc5d220b0cae0ac0248	Ĉi tiu peto estis akceptita de la alta tribunalo. 		https://eo.wikipedia.org/wiki/Lokaj_elektoj_en_Turkio_2019
c5ce8d7e16facb017334e9fda75dc043761da19e2e058dd887db254ef8542dfa	Wadaduwa w'oruw'o.	general	Myself
c5f768744e3a657d1e3170d689ccf7995d3dc3110b7f2a518f71c1d44f9cb952	This is a speech in natural language		Myself
c619608dd13f26d2182afd7c325f4e967d5e37c81e2405215e4b133b63f06618	Kila mundu wapoilwa kuskira W'ana w'aida.	general	Myself
c62905760e77a0d97acea240687ca98cfb0ee0059ba1575fa3f3c6e329018d01	შემდეგ ხელები ჩამოიღო და სასოწარკვეთილი ცივი სიმშვიდით ალაპარაკდა.		არტურ კონან დოილო “მოცეკვავე კაცუნები”.
c629bda12ecf380e633de38b604091f5f6961012e1e98af3696632baed67fa75	The last few decades have been monumental when it comes to technological development. 		Googlr
c63c00aae571506bb2d906dfb18852f84770d12ef5ccf464911a8c6753b1f92d	make sure to read the end user license agreement		myself
c641a1e3900578fb03cd867dcb3ee044c4414f0fbd086279baebb779fc24738e	Mghorie ndee tabia rake.	general	Myself
c67877c52ef33eab56eb49ceda1c6acd64491a0e60cae9615eca22f9ed43f72f	He made is fortune in a jazz band.		self citation
c68219348ea82983784a29f14e028c2798f0dd84eaf1dd8f7627440593b732eb	میرا دوست بہت خوشی سے ہنس رہا ہے۔  		Urdu
c6b47c726aa7c0904e1341b2059d46ac83da7dec09ff96ecbfd2dbafd1a873e4	კაპიკი აკაპიკებულა საკაპიკეში ჩაკაპიკებულა.		თავსატეხი
c6ccf3869a1dfa26fad364e5931130daf98e92dddd983a761ff035998e5b8943	Ndeuw'onaa nakio mpaka uro vilole.	general	Myself
c6dd356b3cd615b9bbf6dc21dafb18515b807681de6d15bcfcd0ea583c5e079b	 اپنی طاقتوں کو استعمال کر کے کام کریں اور مقصد تک		self
c6e77648df02574fe1b666d05eedb942caf28ed80cad547c5e04567749ab7e0c	Where the land plummets from the snowy hills into the icy fjords below,		System Reference Document 5.1 Creative Commons
c73cf73e297e02a5ad9d05da234e1ac6a63350a7a8b87442d3814f1e8d0c0a7e	"""I've got a girlfriend"" ""but you're a girl?"" ""Yes, and also a lesbian"""		self citation
c746473716907b3e1c921b8a5f5ef1c42f3405cfdec640a21142f1b70a8d9029	Uhu mwana ndoukundaa kuskira malagho.	general	Myself
c7558cd1467bfc47de111619f71c6cfac617d3f19c9498bb6d7af43fe60aee57	Uhu mundu wow'oa lagha putu.	general	Myself
c78d6e893c146fadda8f291624f1e6e91b857aac9c86f90ef915d7e7b3970e81	It don't mean a thing if it ain't got those roman numerals.		https://tobyrush.com/theorypages/index.html
c7990e99a210e99322be7e1de49cf670b3c287b45c7683acf0e57b030f7461ca	W'abwaghi idimee w'aenjwa w'ifunye w'uloli.	general	Myself
c7a1766ab3ee4293398c57321f80cf32c8145127a0372855fdd6d993e943a647	Saw'au yangia nyumbenyi nadime.	nature_environment	Myself
c7b033057c83408e61f39feb6c4e0f661fbd158fcacc8fa6727a9afeca5f49c6	truth is life, lies are deadly when meet life		self citation
c7bc385b47c612c14d63d71a851cd852c44486402135dbaadc253c215b345f05	شری یو مهلک مرض دی او  ده وایرس ده وجی کیګی۔۔	healthcare	self citation
c7dafc91563edb0da2e172a5b1c9cb647d85d3f256f8fe7a71613693dc513284	Personally, music is a good way for you to boost your motivation		Self
c7e164acad5e24dc50b65b2042602d94630d9d4d8b638552bad472d20637b0c1	Wodelemwa ni vindo vose.	general	Myself
c800465af48483142a0fd0285644293fb82cf73a4fa8d285b51840d8085ac352	Ugha mka ukaririkanya mwana wake wadawu'kwa ni isu.	general	Myself
c805a7135b32058ac9735c217ba6fd0e1e63768e1bd8c87e34f0aab1f005dc81	کیا آپ کو شاعری پسند ہے؟		mine
c815bdd0e966c8d654e87a9563fe18628463ea32859f68afc8edd00eca454a3d	can you please give me a quick demo of your capabilities ? 		my own sentence
c820b92ee1e0f7873fc21b2cb3310b4e5e8fa089d583bb581fb1af3fe0adaf56	Excuse me, I'm married to her, you big goon, or else.		Grammar spellings.
c83f5ca1195433bef7bbf9129b38fca2ab2271942f2d783a964bb29fdc95fe5f	پیٹریارکی ایک سماجی نظام ہے جس میں مردوں کو معاشرتی		Self Citation
c8466b59bc2aece1706e0cf362d37b52d45e29f61ddfde3832b9370c95858501	x		x
c8470d6fea1fa5f8129a5ece360902dd455f8342e78d4ec2c1cf33519cf7f3b9	میرے کمرے میں بہت سی کتابیں ہیں۔		mine
c8681ec0b14b8d72948c9b5d3d87255e3f33b32fcf52eeaaca9637aabc2b58b8	. دوسروں کے ساتھ احترام اور 		self
c8686323bb12d62dbef9929336b7526e16acbf0a6fc2c1ff3f8aa254eb0cd431	Wadasingilwa ni vilambo va mbeo.	general	Myself
c88757cafbd7f45ef94edcd74e3a3ed598a6e7f24b29dc487fed227da14c71de	Help me Xacapa		Mine
c89ede478d23a232afec4c7147b083b4feb296a42fa17fc9223d82c3f1ea23bb	میں کتاب پڑھ رہا ہوں۔	news_current_affairs	https://www.express.pk
c8eecab2e9e27c731a449ac8a9b659d3ab1fa5c83d89bc57471bc51c42bbb85e	Wait, Did I did something wrong? Can you tell me why?		my beautiful speech.
c8f1fe7d0c6505358555062f091612bd0f13e51fba352fd96a0c9e3f6b58eab6	Mzaw'o ni kavui na mzedu.	general	Myself
c8f7e6fc455236038e4e43ec154caf5433a64f8958694565f0f23335aa7003d8	W'adadeka na maka toe.	general	Myself
c919304533e90c6b531e3769123f51ec20942f6f11387f0de0a5e926a550d138	آپ کو کون سا پھل پسند ہے؟		mine
c91a08fc645315fbd07ae1e1e63640a8cc007f0edcbb3b36c70054ed71e49324	Aw'a w'andu w'adalegha kuingia nyumbenyi.	general	Myself
c931c985bcb53141c43e035ab6f2f5dec08cd1b3ae34af4b3b185d5fae54f69f	Manabidii w'aw'etabiri tee.	general	Myself
c935b5551376cc6dba55e3acb1787b7ceb302df30ba2e6145b280d94751db2d2	How now, spirit! whither wander you?		A Midsummer Night's Dream
c96cb0949150fd9e5fcba355f94ca1156ad0424c01a0be82ae94405f106133a9	The same explanation of the custom has been given by Prof. W. Ridgeway.		The Golden Bough
c972e33b695abe34ed645c5eeada02f7514ae33635b5cfdd17367439a5edd13e	When Bradly Walsh heard the name Fanny Chmelar, it was all over.		own sentence
c99932384219e8e1c2d5e1deb9d629a8806d2ae1fa5115d84209ded2b886cfd7	Wasingilwa ni w'uda, ukasowa mundu orashana warashani na kizingiti!		self
ca45c8857735802c48d164b4bfee181d2fd4214ceffed7c8b5bf72c8ca9084f9	Wofunga skulu.	general	Myself
ca575c051fc7bce6f0af73fa56bffbf1176361fab3238fc556df785f285b6104	Maghesho uko nagho ghapoie.	general	Myself
ca926bd428cba3e00f88be9da9196305866eaf5c4e73933c6169060e8ac5434b	Ndeujhagha mfu ghosha.	service_retail	Myself
caa58cd344a7c2a84ca1b74f2eb689458eeafc79a8293d8f0b670c342d8cdee9	کیا آپ نے خبریں دیکھی ہیں؟		mine
caa91c266bff2d5a2e357da549de1670a693da7c36214d8f43a7fcbfbd244a1a	This... is a car programme. There will be no cushions.	automotive_transport	At the start of Top gear S1 E1 
caaaa1e3d4ba62580994963fd50f1e4c618b18792c8c2dae73b67ffd7bbf1667	Wadalogha w'aka na w'omi.	general	Myself
cac51473c369dd0300967449ca44240de9209bb3572930395ecbaf4ad1480036	Write TypeScript function to produce full name from first name and last name	technology_robotics	https://huggingface.co/datasets/lmsys/chatbot_arena_conversations
caff785ee34fc1730dcc35604cb0dd75b54fea29d53751591ae01866f32f8fee	Huw'o wocha ghora w'aw'erika lii.	general	Myself
cb3a711c1d908c88f9cfa0de1ddb61cf3f546c3bceaf73a9906471f0d11f7222	No, no! I need that one, please, can you get me, oh no!		Grammar spellings.
cb66b807bd2622e288b40530ca6f39c6cb2d05a5dd85d886d276feca6857e064	No, I can't stand by your relationship are full of crap! 		Grammar spellings.
cb8792c5cf8004aedab7262ad80a0bedd76ec0c48098fb9df9c9992dd18e72c4	It's a piece of supercalifragilisticexpialidocious cake.		self citation
cb9a48384c5cb3cb4c02f0ea3439b32987e7c77d7b67f0289a6a28b76a40143b	تم تو ہم میں بھی ہم سے پہلے ہو  ـ		Self Citation
cbb50a0100eb764e26d5190729ac9e00641cd9495655654b6eb5499fe07a5400	W'eka na kiw'anda cha mabamba.	general	Myself
cbdbfb5583aad2169efe12fca629fc74aae23f379cd38960bfa8a3bfef2123f6	Idimee ni oho Kuala w'uli.	general	Myself
cc0c738bd9200c22fe42cc9390a5a1f25c50cfb387b3518dabcb55a9223ab826	hi i am a boy		hi i am a boy
cc10436595d6adb437f0b9347c2a5ad8b6585ef9fce2e0cfd76ad1ed91d12494	ტარიელი იყო ყველაზე გამორჩეული მამაკაცი 	general,media_entertainment,history_law_government	ვეფხისტყაოსანი
cc2f5a45302d0603c823b42dee673dfe1ace3f8b4d819d44ce3f055e21fd3781	Nashinika w'andu Mambasa, w'arughudia ela w'anywa chai cha modo!		self
cc39f4f818b87a23ec85542e256baa394edcb5762d1a55aa671934cfaeeca7ab	Se'n va enamorar perdudament. 		Les he escrites jo
cc4e03158e03a527c79f342bf45fb15f788f0e2a5bcc52f4b3da37c7233a76a9	Malagho ghamu nighezighana.	general	Myself
cc5321de9ecdd7f6a81d7bc6749087ea5073e0a82763156dba08f34d5583fad4	A Child Is Born is a book with beautiful pictures but outdated medical information.		self citation
cc5d81d9ed27766ef8460cdc7a8cc1a6491ac9b09ff1a05999c80b4a2d567f8e	Naw'ona nighushe kuting'ini.	service_retail	Myself
cc6d01eecdbd0c5914ae1fb5591cb8f35e927c6b3f46617c88cd3dfb8e1e2a30	W'aw'ekuneka w'ushauri kuw'one sakwamba w'aw'ekutesei.	general	Myself
cc7d4cc0621ad0a1f2fee1a9b0d26d8c48193eaa41d9daffec477406875112bb	Yo sucka suck sucka sucka suckerrr		Gang boys
cc81341b3b0765b77c3926d5c1de4b6f44c16a27ab3ca7b2c3bb3feea2a6edea	Wadakunda kila mundu umanye w'eko na magome.	general	Myself
ccd0d4c6d217d8f7597f8514fc1cd50347bc449a84cece8a07cb91a7e00ae310	Vala vapo vaw'eluma nabonya kazi pacha.	general	Myself
ccdb14be4ba51a92456c8f2ace5f911984325cd5d5761fc3c18e8c7662e161cd	وقت پر پہنچو. 		self
cce5a25dfad8a554c2c9be606afb8fce539745d8db7c85ac329db47b5eebf47e	Vikabe kirerende wos'e sejhi wiko.	general	Myself
cce65406b1d5abee35d57ab5ab9f35419cda8ce70933e3e8bcbc527eaed56699	This sentence is in Spanish		Self Citation
ccfeea4dc697513393ea1ba47b0ed2d0008c545a535fc1dfd521cf65b44ecb3f	W'andu wa mzedu w'emlegha putu.	general	Myself
cd20a95e133f46af7564d0a10a807616867976aaae3344049c1739540b58d520	Hetkel õpin kolmandal kursusel, ootan ülikooli lõppu juba väga.	general	I am the author.
cd2b57b103c19b08913c6b87ca1fb04dd22cd0d1b4b47ae806a62aed53a55b85	you can splash the oil in this flask onto a creature		System Reference Document 5.1 Creative Commons
cd39939d23cffa2870b3d22170fbfcad1a572b996d975a139d3ee1f6c369c3f7	Mwengere ghwaka mtini.	general	Myself
cd3a3f6b3db1029de8d8a6536eff7a859b5cd469a5bb50ea91c967621cf03f26	Dadedanya dikaeliana.	general	Myself
cd43dfd6e6885e7ac0360c310d44cc968cbc5ad0f79b82acb9468643de0b8812	Kasarigha kuw'a mbwagha ni w'andu.	general	Myself
cd526f1b1f2e587bb86aea42d3182b62f7687247513a4fb91445bdd93f1abc18	Walombia w'akongo na w'ehoa.	general	Myself
cd93bcb148ded88324ee14dd5e85a9c1c550f828a1efc5ab74446e3dd32bd7f4	Wadaogha mandu adadu kwa ituku.	general	Myself
cde38bd8c41fec8e1165a3684bc9d1fc058074dcf2a187afdc5a431385a8f102	W'aenda kuvisa uchambe.	general	Myself
ce07d4e354683f09f0c160117f910d062b876a2f5c6d81c5b8eb091333b1ae4e	O Tiyua Pluh Læo	language_fundamentals	Language
ce195a21bc19f5a8b022fadfdf0101f90cf3dfd71d39ab45929ce6792058caee	W'ikakacha kulima w'ineke ighembe.	general	Myself
ce4dfd1467e462d36d102edd7d7bdc9b708052ae20a376a886b18c4c30fc8ff3	hola mundo		hola mundo
ce5a9d1f8d9cc75222412d9070b0caed09b166fdce1bd66251bddbdcb6d05c9b	Aho w'iendie ndew'ine hata voronyi.	general	Myself
ce76bb489f39d6175b35eeae8c7c3766e098771036604046e90e297cbeaf0bbe	آپ کے ساتھ مل کر بہت اچھا لگا، خیال رکھنا!		self
ceaf9d35d4dc5925c0c78367da93a26ef0c3d75b1e3f82635e5eff28a67b6a0d	Kwaki kwaw'elegha vindo sasa.	general	Myself
cec1918af25e4598c0daf24217f65fa5877867b19b6316d8db8395060e6625d0	Maghosi ghose ghaw'ikwa andu kumweri.	general	Myself
cecc48475af6a61f3e5a9857c8af10ee07eff0be346a6ce050bd6f342e8dc619	Wadajhoka mghondi moni.	general	Myself
cef815185b64a5ccef8fee82d89a56ee304e6dfa0d5ba83b8e30003105f08692	they may add to inflationary pressures by boosting aggregate demand.	finance	federal reserve
cf0a6528ebf5398d029adcf284dce34f3a01c49c7b4bcc2d669c45505edb09e1	. خود کو نیک بنائیں اور دوسروں کی مدد کریں۔ 		self
cf2c985de4f8fb1fe2260ca3e5da752ea3010c7e2c869507357b1ff1964817e7	hello my names is 		me
cf3aeaccf8bdfd595acf2709ae6974b4d0ac39c4ac4c01f46ef8ff20875781a2	. دوسروں کے ساتھ خوش اختیاری کوشش کریں۔		self
cf47c1a5838386ac359aa08141b13b8acfb7e692eb8b62ccd59d0e2e6102770c	Ērik! Uznes mani kalnā!		"Filma ""Limuzīns Jāņu nakts krāsā"""
cf6af47c7e258906fbdf25b983de804bde32aa638e05e8780aff79dc66cd2030	Yo momma is so fat, two other women are orbiting around her.		commond knowledge
cf6eaa56bb8fbfc9f739d7fe6028ee4ddd3890bdc15c08363019fe310b1f16ff	let us write to them Mege minions take them away boys 	general	Presley 
cfb4692f626bd78d483f3eb7b477ef2f0634e3d65776ef1499f6be7b78ca6fa3	میرے پاس ایک پرانی سائیکل ہے۔		mine
cff39374bdd10298fd595b2261753a6c8252de3d6d669c786ff99d4581935767	Try Eleven for free! Plans to help you start your publishing journey.		none
d01d22ed68bd119c1ee616e764a337782d3cf443dc5990f3cca35b6a2022f7fe	کیا آپ کل میرے ساتھ چلیں گے؟		mine
d05735822f6cb92577c872d52bc393502cb70c44a1896d7da82bf08e44dd8966	The Indigenous name for the city of Melbourne, from the Boonwurrung people, is Naarm		Self
d066b263672c3945e0c9a175c1203be3f51f5662fee9b2114bafb2cca321af73	i don't want to go today		own
d076b91f589d7811de05d065e2a74bee1e8a2881cc3a44d3d2afd6302a1f4c68	Pudel läks katki		Self Citation
d08054311d6d5cae54c3b6b3520ce0f282103a6a17280111d1d1588f04294ede	Ndeune kichuku kavui.	general	Myself
d08120fdc2e11a6904fec78b4a0428d8d5659491445d45a10d882236aa437179	Ik vind dit wel heel erg vaag.		Self citation
d08782c5b431c49d18a8b471e8ccbe64b90fc954a752c6dc6b2b6fb2b8b0eabc	"I stubbed my toe and shouted ""Holy fucking shit!"". The teacher fainted."		True story
d0a5f2cea606a77a55ef2906354b19ac90a7ee634ad3211d94f4a5ae40f02203	"""They join hands and sing ""Sweethearts of St. John""."""		The Golden Bough
d0ad11c52a24ecc6964a2720c1de893a3be43812d88647d8ab0aaa6aac8bf850	وہ روزانہ سکول جاتا ہے. 		self
d11131999a77329d73102ca2bdd4b2c8dc7c066fabae56dca82239391a502b75	the beginning of the end of tikka masala		self
d11227073406b560e7162fd49024324fab9ede61a9ae94c456af75f8146a8a2b	Wodezoya kulumwa na chongo.	general	Myself
d1158408d7d52c9b9900bb8537a91b4bdb9cfca2c60cabc961514e46960a6bb2	Hello my name is cain	media_entertainment	myself
d11cba76868faf3a73c1337b92eb69841e15c8e66e05d3d55335236ba4e4400c	what is the current country leading in natural water resource?	general	https://huggingface.co/datasets/lmsys/chatbot_arena_conversations
d127792862ad72f723b7691275b4a12f9a833d2ae3398705b7be21b6e44f6c4c	Iri mbogha ritoshaa w'andu w'ose?	general	Myself
d1403ad68c7ff61b6677b089c5e1af6e139899330571515aaed128fba6113ec1	Uhu mwana woko na iseghe sana.	general	Myself
d1466c5512026b16ccd28510995b00d9a53d4434a607d57eca18effc3944898a	ہمیں کل امتحان دینا ہے۔		mine
d151030c54293d30e0024be9477f8315a4d4991779d59654a9d482da40e6192b	Namneka igodoro jhapo angu ndeune.	general	Myself
d1a93849d7b06d0c0c4252b1aeb35c8a572b9de00377bd60dc6e6d9015c3a786	"""Knock, knock?"" ""who's there?!"" ""The postman."" ""Postman who?!"" ""Uhh... the postman?"" ""oh, right..."""		self citation
d1aa78ca2313db47dab2a7f15c3143d4e56818e71d12e675e1502e22616602f5	Wondeenjwa w'ughangenyi wosow'eka.	general	Myself
d1caa1ebe34ced7a5374947284eb381c22ee51f61cc7142c7f7d0ca051674d33	Dr. Ironbeard pretends to restore a dead man to life.		The Golden Bough
d1cd1321ed95a95e72ea81f36c30f0484df75a1bc76ef964056b5f02c66ed562	براہ کرم بیٹھ جائیں ـ		Self Citation
d1d7c84ad75b5d08bb1dcaed4b0eb9388ee8891b0c733cde16a7a3813dd01b8b	Reaching out to another world.		Eigener Satz
d1e137789b7b51546a4ccbf1696f30d42ad23857688aa651114978be99c33512	Keegi ei osanud seda ülesannet		Self Citation
d1f6839ba4a695843ab337b66c7ca79082aa1f2446f12f4a7dc155d2e30fd897	Agha matuku mtorori gho enda shagha ghoko.	general	Myself
d1fa50453debad8cf7f2804dd17ad8f9e79da08c6ce5dfee66c6f52c5ed04743	Have you heard anything about management 		No copyright 
d1fc7f2265ff16d40fbd823e278f54fa621075287abf0eda9c64533a609dbc70	Itanaa w'ew'uya w'asaw'i.	general	Myself
d1fcf8fb557bffa9a81fde465f538ea534d03d8cf95f15672821eb21c8e2ee0a	Buna sunt alex	finance	mine
